EVENT CATEGORY,EVENT GROUP,EVENT SUBGROUP,EVENT TYPE,PLACE,EVENT START DATE,COMMENTS,FATALITIES,INJURED / INFECTED,EVACUATED,ESTIMATED TOTAL COST,NORMALIZED TOTAL COST,EVENT END DATE,FEDERAL DFAA PAYMENTS,PROVINCIAL DFAA PAYMENTS,PROVINCIAL DEPARTMENT PAYMENTS,MUNICIPAL COSTS,OGD COSTS,INSURANCE PAYMENTS,NGO PAYMENTS,UTILITY - PEOPLE AFFECTED,MAGNITUDE
Disaster,Natural,Meteorological - Hydrological,Flood,Saskatoon SK,7/29/1993 0:00,"Saskatchewan, July 29, 1993.",0,0,0,6503703,455867,7/29/1993 0:00,,,613703,,,5890000,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Regina SK,7/29/1993 0:00,"Saskatchewan, July 29, 1993.",0,0,0,6503703,455867,7/29/1993 0:00,,,613703,,,5890000,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Montreal QC,7/29/1993 0:00,"Quebec, July 29-30, 1993.",0,0,0,10017238,702142.9,7/30/1993 0:00,,,1675238,,,8342000,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Quebec City QC,7/29/1993 0:00,"Quebec, July 29-30, 1993.",0,0,0,10017238,702142.9,7/30/1993 0:00,,,1675238,,,8342000,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Toronto ON,11/1/1993 0:00,"Ontario and Quebec, November 1993 – March 1994.",0,0,0,,,3/1/1994 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Ottawa ON,11/1/1993 0:00,"Ontario and Quebec, November 1993 – March 1994.",0,0,0,,,3/1/1994 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Montreal QC,11/1/1993 0:00,"Ontario and Quebec, November 1993 – March 1994.",0,0,0,,,3/1/1994 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Quebec City QC,11/1/1993 0:00,"Ontario and Quebec, November 1993 – March 1994.",0,0,0,,,3/1/1994 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Winnipeg MB,5/18/1994 0:00,"Southern MB, May 18, 1994.",0,0,0,9074000,635285.9,5/18/1994 0:00,0,0,,,,9074000,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Saskatoon SK,5/22/1994 0:00,"Saskatchewan, May 22, 1994.",0,0,0,9589470,671374.8,5/22/1994 0:00,,,69470,,,9520000,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Regina SK,5/22/1994 0:00,"Saskatchewan, May 22, 1994.",0,0,0,9589470,671374.8,5/22/1994 0:00,,,69470,,,9520000,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Lethbridge AB,6/18/1994 0:00,"Southern Alberta, June 18, 1994.",0,0,0,30969155,2168202.2,6/18/1994 0:00,,,21910155,,,9059000,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Vancouver BC,7/24/1994 0:00,"British Columbia, July 24, 1994.  A Forest fire that destroyed 5.9 ha of land caused the evacuation of 3000 people.",0,0,4169,,,7/24/1994 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Montreal QC,1/1/1995 0:00,"Quebec, 1995.",0,0,0,57478,3936.8,1/1/1995 0:00,,,57478,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Quebec City QC,1/1/1995 0:00,"Quebec, 1995.",0,0,0,57478,3936.8,1/1/1995 0:00,,,57478,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Winnipeg MB,8/27/1994 0:00,"Southern MB, August 27, 1994.",0,0,0,14196201,993899.7,8/27/1994 0:00,,,5346201,,,8850000,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Lethbridge AB,7/10/1995 0:00,"Southern AB July 10, 1995.",0,0,0,28103000,1924863,7/10/1995 0:00,0,0,,,,28103000,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Toronto ON,7/13/1995 0:00,"Southern Ontario, July 13-15, 1995.",0,0,0,56910000,3897945.2,7/15/1995 0:00,0,0,,,,56910000,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Ottawa ON,7/13/1995 0:00,"Southern Ontario, July 13-15, 1995.",0,0,0,56910000,3897945.2,7/15/1995 0:00,0,0,,,,56910000,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Winnipeg MB,7/30/1995 0:00,"Southern MB, July 30, 1995.",0,0,0,9018000,617671.2,7/30/1995 0:00,0,0,,,,9018000,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Toronto ON,12/10/1995 0:00,"Southern Ontario, December 10-11, 1995. An early Snowstorm hit southern Ontario with 1015 cm of snow accompanied by wind gusts of up to 90 km/h and a temperature of -40ºC. The storm caused the closing of highways, shopping centres and bridges, including the Peace Bridge between Ontario and New York. Muskoka airport and weather office were evacuated and Bracebridge had to enforce its municipal emergency plan. An elderly man's death was attributed to the storm.",1,0,50,,,12/11/1995 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Ottawa ON,12/10/1995 0:00,"Southern Ontario, December 10-11, 1995. An early Snowstorm hit southern Ontario with 1015 cm of snow accompanied by wind gusts of up to 90 km/h and a temperature of -40ºC. The storm caused the closing of highways, shopping centres and bridges, including the Peace Bridge between Ontario and New York. Muskoka airport and weather office were evacuated and Bracebridge had to enforce its municipal emergency plan. An elderly man's death was attributed to the storm.",1,0,50,,,12/11/1995 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Montreal QC,10/29/2006 0:00,"Ontario and Quebec, October 29, 2006. A storm that blew in from the United States left about 49,000 Quebec and 30,000 Ontario residents without power (approximately 240,000 individuals). High winds felled lines in a broad band across central Ontario, while in Quebec, the Laurentians region, north on Montreal, and the Gasp were particularly hard hit.",0,0,0,0,0,10/29/2006 0:00,,,,,,,,240000,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Quebec City QC,10/29/2006 0:00,"Ontario and Quebec, October 29, 2006. A storm that blew in from the United States left about 49,000 Quebec and 30,000 Ontario residents without power (approximately 240,000 individuals). High winds felled lines in a broad band across central Ontario, while in Quebec, the Laurentians region, north on Montreal, and the Gasp were particularly hard hit.",0,0,0,0,0,10/29/2006 0:00,,,,,,,,240000,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Toronto ON,10/29/2006 0:00,"Ontario and Quebec, October 29, 2006. A storm that blew in from the United States left about 49,000 Quebec and 30,000 Ontario residents without power (approximately 240,000 individuals). High winds felled lines in a broad band across central Ontario, while in Quebec, the Laurentians region, north on Montreal, and the Gasp were particularly hard hit.",0,0,0,0,0,10/29/2006 0:00,,,,,,,,240000,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Ottawa ON,10/29/2006 0:00,"Ontario and Quebec, October 29, 2006. A storm that blew in from the United States left about 49,000 Quebec and 30,000 Ontario residents without power (approximately 240,000 individuals). High winds felled lines in a broad band across central Ontario, while in Quebec, the Laurentians region, north on Montreal, and the Gasp were particularly hard hit.",0,0,0,0,0,10/29/2006 0:00,,,,,,,,240000,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Moncton NB,1/4/1998 0:00,"Ontario, Quebec and New Brunswick, January 4-10, 1998. Freezing rain (50 to >100mm) fell in a corridor extending from Kingston-to Ottawa-to Montreal to the Monteregie area south and east of Montreal, and on into New Brunswick, caused massive power outages. At the height of the disaster: More than 200 Quebec communities declared a disaster; 1,291,500 residences (affecting 3,228,750 people) were without power; 57 Ontario communities declared a disaster; 250,000 customers (1,500,000 people) were without power in Eastern Ontario.",35,945,17800,4635720433,304647564.1,1/10/1998 0:00,665387416,42560837,17661738,2018484288,166306876,1712248000,13071278,4828750,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Montreal QC,1/4/1998 0:00,"Ontario, Quebec and New Brunswick, January 4-10, 1998. Freezing rain (50 to >100mm) fell in a corridor extending from Kingston-to Ottawa-to Montreal to the Monteregie area south and east of Montreal, and on into New Brunswick, caused massive power outages. At the height of the disaster: More than 200 Quebec communities declared a disaster; 1,291,500 residences (affecting 3,228,750 people) were without power; 57 Ontario communities declared a disaster; 250,000 customers (1,500,000 people) were without power in Eastern Ontario.",35,945,17800,4635720433,304647564.1,1/10/1998 0:00,665387416,42560837,17661738,2018484288,166306876,1712248000,13071278,4828750,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Quebec City QC,1/4/1998 0:00,"Ontario, Quebec and New Brunswick, January 4-10, 1998. Freezing rain (50 to >100mm) fell in a corridor extending from Kingston-to Ottawa-to Montreal to the Monteregie area south and east of Montreal, and on into New Brunswick, caused massive power outages. At the height of the disaster: More than 200 Quebec communities declared a disaster; 1,291,500 residences (affecting 3,228,750 people) were without power; 57 Ontario communities declared a disaster; 250,000 customers (1,500,000 people) were without power in Eastern Ontario.",35,945,17800,4635720433,304647564.1,1/10/1998 0:00,665387416,42560837,17661738,2018484288,166306876,1712248000,13071278,4828750,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Toronto ON,1/4/1998 0:00,"Ontario, Quebec and New Brunswick, January 4-10, 1998. Freezing rain (50 to >100mm) fell in a corridor extending from Kingston-to Ottawa-to Montreal to the Monteregie area south and east of Montreal, and on into New Brunswick, caused massive power outages. At the height of the disaster: More than 200 Quebec communities declared a disaster; 1,291,500 residences (affecting 3,228,750 people) were without power; 57 Ontario communities declared a disaster; 250,000 customers (1,500,000 people) were without power in Eastern Ontario.",35,945,17800,4635720433,304647564.1,1/10/1998 0:00,665387416,42560837,17661738,2018484288,166306876,1712248000,13071278,4828750,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Ottawa ON,1/4/1998 0:00,"Ontario, Quebec and New Brunswick, January 4-10, 1998. Freezing rain (50 to >100mm) fell in a corridor extending from Kingston-to Ottawa-to Montreal to the Monteregie area south and east of Montreal, and on into New Brunswick, caused massive power outages. At the height of the disaster: More than 200 Quebec communities declared a disaster; 1,291,500 residences (affecting 3,228,750 people) were without power; 57 Ontario communities declared a disaster; 250,000 customers (1,500,000 people) were without power in Eastern Ontario.",35,945,17800,4635720433,304647564.1,1/10/1998 0:00,665387416,42560837,17661738,2018484288,166306876,1712248000,13071278,4828750,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Toronto ON,1/3/1999 0:00,"Southern Ontario, January 3, 1999. Eleven people died January 3 while shovelling heavy wet snow from one of the fiercest storms to hit southern and central Ontario in years. Cities were buried under 40 cm of snow. The storm - which also packed powerful wind gusts up to 70 km/h, ice pellets and freezing rain - moved in a line from Windsor northeast to Ottawa and Quebec.  Many airports, including Pearson International in Toronto were closed.",11,7,0,,,1/3/1999 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Ottawa ON,1/3/1999 0:00,"Southern Ontario, January 3, 1999. Eleven people died January 3 while shovelling heavy wet snow from one of the fiercest storms to hit southern and central Ontario in years. Cities were buried under 40 cm of snow. The storm - which also packed powerful wind gusts up to 70 km/h, ice pellets and freezing rain - moved in a line from Windsor northeast to Ottawa and Quebec.  Many airports, including Pearson International in Toronto were closed.",11,7,0,,,1/3/1999 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Moncton NB,7/31/2008 0:00,"Quebec and New Brunswick, July 31 to August 4, 2008. Storms and heavy rainfalls pounded the regions of Beauce, Temiscouata and Gaspésie in eastern Quebec and neighboring northwest New Brunswick. A deluge of more than 100 mm of rain caused severe flooding, which washed out dozens of roads in the region. Two individuals were killed when floodwaters swept their vehicle into a lake in the eastern Temiscouata region of Quebec. Over 50 sections roads were washed out, including small bridges as well as two cottages that were destroyed in Quebec by the heavy rain. In New Brunswick, a state of emergency was declared in Glazier Lake where 74 residents had to be air lifted to safety after a flashflood washed out sections of a provincial highway.",2,0,74,1499116,78831.7,8/4/2008 0:00,1499116,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Montreal QC,7/31/2008 0:00,"Quebec and New Brunswick, July 31 to August 4, 2008. Storms and heavy rainfalls pounded the regions of Beauce, Temiscouata and Gaspésie in eastern Quebec and neighboring northwest New Brunswick. A deluge of more than 100 mm of rain caused severe flooding, which washed out dozens of roads in the region. Two individuals were killed when floodwaters swept their vehicle into a lake in the eastern Temiscouata region of Quebec. Over 50 sections roads were washed out, including small bridges as well as two cottages that were destroyed in Quebec by the heavy rain. In New Brunswick, a state of emergency was declared in Glazier Lake where 74 residents had to be air lifted to safety after a flashflood washed out sections of a provincial highway.",2,0,74,1499116,78831.7,8/4/2008 0:00,1499116,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Quebec City QC,7/31/2008 0:00,"Quebec and New Brunswick, July 31 to August 4, 2008. Storms and heavy rainfalls pounded the regions of Beauce, Temiscouata and Gaspésie in eastern Quebec and neighboring northwest New Brunswick. A deluge of more than 100 mm of rain caused severe flooding, which washed out dozens of roads in the region. Two individuals were killed when floodwaters swept their vehicle into a lake in the eastern Temiscouata region of Quebec. Over 50 sections roads were washed out, including small bridges as well as two cottages that were destroyed in Quebec by the heavy rain. In New Brunswick, a state of emergency was declared in Glazier Lake where 74 residents had to be air lifted to safety after a flashflood washed out sections of a provincial highway.",2,0,74,1499116,78831.7,8/4/2008 0:00,1499116,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Montreal QC,3/28/1998 0:00,"Eastern Ontario and Quebec, March 28 - April 15, 1998. Warm weather and thunderstorms caused spring flooding. In Ontario, the Clyde River, Ottawa River, Mississippi River and rivers feeding Lake Nipissing overflowed. The lower Trent System below Peterborough from Rice Lake to Bay of Quinte also experienced flooding. States of Emergency were declared in these communities: Lanark Highlands, Village of Kearney, Township of Drummond, North Elmsley, Beckwith Township, Carleton Place and Mississippi Mills. In Quebec, over 15 rivers flooded and caused the evacuation of 3,697 people in 140 municipalities. Rivers on the North Shore of St. Lawrence River, St. Lawrence River, Assumption River, Chateauguay River, Richelieu River, Ottawa River, Lake St. Pierre and Lake Champlain flooded. Damage mainly occurred in the MontÃ©rÃ©gie and Mauricie regions.",0,0,3757,27741685,1823111.8,4/15/1998 0:00,7246824,14570459,5924402,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Quebec City QC,3/28/1998 0:00,"Eastern Ontario and Quebec, March 28 - April 15, 1998. Warm weather and thunderstorms caused spring flooding. In Ontario, the Clyde River, Ottawa River, Mississippi River and rivers feeding Lake Nipissing overflowed. The lower Trent System below Peterborough from Rice Lake to Bay of Quinte also experienced flooding. States of Emergency were declared in these communities: Lanark Highlands, Village of Kearney, Township of Drummond, North Elmsley, Beckwith Township, Carleton Place and Mississippi Mills. In Quebec, over 15 rivers flooded and caused the evacuation of 3,697 people in 140 municipalities. Rivers on the North Shore of St. Lawrence River, St. Lawrence River, Assumption River, Chateauguay River, Richelieu River, Ottawa River, Lake St. Pierre and Lake Champlain flooded. Damage mainly occurred in the MontÃ©rÃ©gie and Mauricie regions.",0,0,3757,27741685,1823111.8,4/15/1998 0:00,7246824,14570459,5924402,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Vancouver BC,8/1/1998 0:00,"British Columbia, August 1998. During this month, there were 687 Forest fires burning in British Columbia. Approximately 10,600 people were evacuated, 42,115 hectares of forest burnt, 36 properties were damaged, and livestock losses were reported. Major fires occurred in the following areas: Salmon Arm-Fly Hills  Fire (see 1998.018); Vernon-Valley of Sun/Fintry/Parker's Cove; Kamloops-Cherry Creek Fire; Kamloops-Greenstone Mountain Fire; McBride-Doare River Fire; Telegraph Creek; Boston Bar-Nahatlatch Lake; Lillooet-Fountain Valley. Barriere-Dunn Lake-Birch Fire, and Avaola-Elevator were smaller, but still significant fires.  Military assistance was requested in many areas.",0,0,10600,2795,183.7,8/1/1998 0:00,,,,,,,2795,0,0
